,day,month,days,is_it_job,seniority,company_code,country_code
28842,5,8,22.0,0,3.0,103,116
28843,15,8,12.0,1,2.0,103,116
28844,25,7,33.0,1,3.0,103,116
28845,12,8,15.0,1,2.0,103,23
28846,13,8,14.0,0,3.0,103,116
28847,22,7,36.0,0,3.0,103,116
28848,20,7,38.0,0,3.0,103,39
28849,20,7,38.0,1,3.0,103,116
28850,12,8,15.0,0,3.0,103,21
28851,19,8,8.0,0,3.0,103,52
28852,20,7,38.0,1,3.0,103,116
28853,22,7,36.0,1,3.0,103,5
28854,21,8,6.0,0,3.0,103,52
28855,22,7,36.0,1,3.0,101,116
28857,22,7,36.0,0,3.0,101,116
28858,25,8,2.0,0,2.0,101,116
28859,22,7,36.0,0,2.0,101,9
28860,23,8,4.0,0,2.0,101,77
28861,26,8,1.0,1,3.0,101,50
28862,22,7,36.0,1,4.0,101,116
28863,24,8,3.0,0,3.0,101,17
28864,23,8,4.0,0,2.0,101,77
28865,22,7,36.0,1,2.0,101,17
28867,23,8,4.0,1,2.0,101,116
28868,23,8,4.0,0,2.0,101,77
28869,5,8,22.0,0,3.0,101,116
28870,14,8,13.0,0,2.0,101,116
28871,19,8,8.0,0,3.0,101,116
28872,14,8,13.0,0,2.0,101,116
28873,20,8,7.0,0,1.0,101,33
28874,25,7,33.0,0,3.0,101,116
28875,31,7,26.0,1,3.0,14,27
28876,14,8,13.0,0,2.0,14,103
28877,13,8,14.0,0,3.0,14,93
28878,31,7,27.0,0,3.0,14,116
28879,1,8,26.0,0,2.0,14,27
28880,5,8,21.0,0,2.0,14,27
28881,13,8,14.0,0,3.0,14,93
28882,15,8,12.0,1,3.0,14,10
28883,31,7,27.0,0,2.0,14,93
28885,14,8,13.0,0,1.0,14,21
28886,29,7,28.0,0,2.0,14,116
28887,13,8,14.0,0,3.0,14,93
28888,31,7,26.0,1,3.0,14,27
28889,13,8,14.0,0,3.0,14,93
28890,5,8,21.0,0,2.0,14,27
28892,26,8,1.0,1,2.0,14,116
28893,26,8,1.0,0,2.0,148,116
28895,12,8,15.0,1,3.0,148,116
28896,28,7,30.0,1,2.0,107,112
28897,27,7,31.0,0,3.0,107,16
28898,21,8,6.0,0,3.0,107,77
28899,31,7,27.0,0,3.0,107,110
28900,19,8,8.0,0,3.0,107,22
28902,13,8,14.0,0,3.0,107,50
28903,12,8,15.0,1,4.0,107,50
28904,10,8,16.0,0,2.0,131,90
28905,28,7,30.0,0,3.0,131,101
28906,20,8,7.0,1,2.0,131,116
28907,13,8,14.0,1,3.0,131,116
28909,20,8,7.0,1,2.0,131,77
28911,20,8,7.0,1,3.0,131,22
28912,1,8,26.0,1,3.0,131,116
28913,1,8,26.0,0,2.0,131,116
28916,24,8,3.0,0,3.0,165,116
28917,7,8,20.0,0,3.0,165,116
28918,4,8,23.0,0,3.0,165,116
28920,31,7,27.0,1,2.0,149,116
28921,28,7,30.0,1,2.0,63,27
28922,28,7,30.0,1,2.0,63,27
28924,22,7,36.0,0,3.0,10,27
28925,18,8,9.0,0,4.0,7,27
28926,21,7,37.0,1,2.0,7,27
28927,13,8,14.0,0,3.0,136,77
28928,19,8,8.0,0,4.0,136,77
28929,22,8,5.0,0,3.0,136,13
28930,10,8,17.0,1,3.0,158,116
28931,19,8,8.0,1,3.0,158,116
28933,8,8,19.0,0,4.0,71,116
28934,25,7,33.0,1,3.0,71,50
28935,14,7,44.0,0,3.0,71,116
28936,29,7,29.0,1,2.0,71,55
28937,21,7,37.0,1,3.0,71,116
28938,13,8,14.0,1,2.0,71,50
28939,17,6,71.0,0,3.0,71,116
28940,10,7,48.0,1,3.0,71,5
28941,12,6,76.0,1,4.0,71,37
28942,5,6,81.0,1,1.0,51,27
28943,22,8,4.0,0,1.0,51,27
28944,5,6,81.0,0,2.0,51,27
28945,22,7,34.0,0,3.0,51,27
28946,21,8,5.0,1,2.0,51,27
28947,5,6,81.0,0,1.0,51,27
28948,19,8,7.0,0,2.0,51,27
28949,21,8,5.0,0,3.0,51,27
28951,21,8,5.0,0,3.0,51,116
28952,5,6,81.0,1,3.0,51,27
28953,24,8,1.0,0,1.0,51,103
28954,21,8,5.0,1,3.0,51,27
28955,5,6,81.0,0,2.0,51,27
28956,13,8,12.0,0,3.0,51,27
28957,21,8,5.0,0,2.0,51,27
28958,21,8,5.0,0,1.0,51,27
28959,12,8,13.0,0,3.0,51,102
28960,5,6,81.0,0,1.0,51,27
28961,5,6,81.0,0,2.0,51,34
28962,13,8,12.0,1,3.0,51,27
28964,5,6,81.0,0,1.0,51,27
28965,5,6,81.0,1,3.0,51,27
28966,20,7,36.0,1,3.0,51,27
28967,5,6,81.0,0,1.0,51,27
28968,5,6,81.0,1,3.0,51,27
28969,29,7,28.0,0,3.0,51,27
28970,15,8,11.0,1,1.0,51,27
28971,21,8,5.0,1,1.0,51,27
28972,13,8,12.0,0,3.0,51,116
28973,5,6,81.0,1,1.0,51,27
28974,20,8,5.0,0,2.0,51,27
28976,5,6,81.0,0,2.0,51,27
28977,5,6,81.0,0,3.0,51,27
28978,5,6,81.0,1,1.0,51,27
28979,5,6,81.0,0,1.0,51,27
28980,20,7,36.0,0,2.0,51,27
28981,21,8,5.0,1,1.0,51,27
28982,5,6,81.0,0,1.0,51,27
28983,21,8,5.0,1,1.0,51,27
28984,21,8,5.0,0,2.0,51,27
28985,20,7,36.0,0,3.0,51,27
28986,5,6,81.0,0,1.0,51,27
28987,15,8,11.0,1,2.0,51,27
28988,8,6,78.0,1,3.0,51,27
28989,20,8,5.0,0,2.0,51,27
28990,10,6,76.0,0,1.0,51,27
28991,5,6,81.0,1,2.0,51,27
28992,21,8,5.0,0,1.0,51,27
28993,5,6,81.0,1,1.0,51,27
28994,21,8,5.0,0,3.0,51,103
28995,5,6,81.0,1,1.0,51,27
28996,21,8,5.0,0,1.0,51,27
28997,21,8,5.0,0,2.0,51,52
28998,10,6,76.0,1,1.0,51,27
29000,5,6,81.0,0,1.0,51,27
29001,5,6,81.0,0,1.0,51,27
29002,21,8,5.0,0,1.0,51,27
29003,21,8,5.0,0,1.0,51,27
29004,5,6,81.0,0,1.0,51,27
29005,21,7,35.0,1,2.0,51,27
29006,5,6,81.0,0,2.0,51,27
29007,5,6,81.0,0,1.0,51,27
29008,21,8,5.0,1,1.0,51,27
29009,5,6,81.0,0,1.0,51,27
29010,21,8,5.0,1,3.0,51,27
29011,27,7,30.0,1,2.0,51,27
29012,21,8,5.0,0,2.0,51,27
29013,21,8,5.0,1,3.0,51,27
29014,5,6,81.0,0,1.0,51,27
29015,13,8,12.0,1,1.0,51,27
29016,5,6,81.0,1,1.0,51,27
29017,21,8,5.0,0,3.0,51,27
29018,5,6,81.0,0,2.0,51,27
29019,5,6,81.0,0,1.0,51,27
29020,21,8,5.0,1,3.0,51,27
29021,21,8,5.0,0,2.0,51,27
29022,21,8,5.0,0,3.0,51,13
29023,5,6,81.0,1,3.0,51,27
29024,21,8,5.0,0,3.0,51,27
29025,21,8,5.0,1,1.0,51,27
29027,5,6,81.0,0,3.0,51,27
29028,5,6,81.0,0,1.0,51,27
29029,7,8,18.0,1,3.0,51,27
29031,5,6,81.0,0,1.0,51,27
29032,31,7,26.0,0,2.0,51,27
29033,15,8,11.0,1,1.0,51,27
29034,21,8,5.0,0,3.0,51,27
29036,9,6,78.0,0,1.0,51,27
29037,5,6,81.0,0,1.0,51,27
29038,25,8,1.0,0,2.0,51,116
29039,20,7,36.0,1,1.0,51,27
29040,5,6,81.0,1,1.0,51,27
29041,12,6,74.0,1,3.0,51,27
29042,5,6,81.0,0,1.0,51,27
29043,31,7,25.0,1,3.0,51,27
29044,7,8,19.0,0,3.0,51,116
29045,4,8,21.0,0,1.0,51,27
29046,21,7,35.0,1,2.0,51,27
29047,24,8,1.0,1,2.0,51,27
29048,19,8,7.0,1,1.0,51,27
29049,31,7,26.0,0,2.0,51,120
29050,18,8,8.0,0,1.0,51,27
29051,21,8,5.0,1,3.0,51,27
29052,31,7,25.0,0,3.0,51,27
29053,22,8,4.0,0,3.0,51,27
29054,9,6,78.0,0,1.0,51,27
29055,24,8,2.0,1,3.0,51,97
29056,21,8,5.0,0,2.0,51,27
29057,5,6,81.0,0,2.0,51,27
29058,31,7,25.0,0,3.0,51,27
29059,22,7,35.0,0,3.0,51,27
29060,5,6,81.0,0,1.0,51,27
29061,5,6,81.0,0,1.0,51,27
29062,21,8,5.0,0,3.0,51,8
29064,22,7,35.0,1,3.0,51,27
29065,21,8,5.0,0,3.0,51,116
29066,21,8,5.0,0,1.0,51,27
29067,25,8,1.0,1,1.0,51,27
29068,5,6,81.0,1,1.0,51,27
29069,21,8,5.0,0,3.0,51,27
29070,21,8,5.0,1,1.0,51,27
29071,5,6,81.0,0,1.0,51,27
29072,22,8,4.0,0,1.0,51,27
29073,19,8,7.0,0,3.0,51,27
29074,12,8,13.0,0,2.0,51,27
29075,13,8,12.0,0,3.0,51,27
29077,25,7,32.0,1,3.0,103,116
29078,27,7,29.0,1,3.0,103,112
29079,22,7,34.0,0,4.0,103,52
29080,20,7,36.0,0,3.0,103,116
29081,18,8,8.0,0,3.0,103,116
29082,21,7,35.0,0,3.0,103,116
29083,31,7,25.0,0,3.0,103,116
29084,7,8,19.0,1,3.0,103,116
29085,20,7,36.0,1,3.0,103,116
29086,20,7,36.0,1,2.0,103,39
29087,7,8,19.0,0,4.0,103,84
29088,11,8,15.0,1,3.0,103,85
29089,20,7,36.0,1,2.0,103,116
29091,29,7,27.0,0,3.0,103,116
29092,19,8,7.0,0,3.0,103,114
29093,30,7,26.0,1,4.0,103,116
29095,6,6,81.0,0,3.0,103,77
29096,29,7,27.0,1,3.0,103,39
29097,6,8,20.0,1,3.0,103,51
29098,20,7,36.0,1,2.0,103,116
29099,21,8,5.0,0,3.0,103,116
29100,25,8,1.0,0,2.0,103,116
29101,20,7,36.0,0,4.0,103,21
29102,13,8,12.0,0,3.0,103,116
29103,10,6,77.0,1,2.0,103,116
29104,20,7,36.0,0,3.0,103,98
29105,20,7,36.0,1,3.0,103,116
29106,24,7,33.0,1,3.0,103,116
29107,19,8,7.0,0,3.0,103,116
29108,11,8,15.0,0,2.0,103,116
29109,20,7,36.0,1,2.0,103,116
29110,12,8,13.0,0,3.0,103,39
29111,20,7,36.0,0,3.0,103,116
29112,19,8,7.0,0,3.0,103,116
29113,31,7,26.0,1,3.0,103,116
29114,20,7,36.0,1,2.0,103,21
29115,20,7,36.0,1,3.0,103,64
29116,5,8,21.0,0,3.0,103,116
29117,20,7,36.0,1,3.0,103,59
29118,20,7,36.0,1,3.0,103,13
29119,20,7,36.0,1,4.0,103,59
29120,20,8,5.0,1,2.0,103,94
29121,11,8,15.0,0,3.0,103,116
29122,6,8,20.0,0,2.0,103,21
29123,11,6,76.0,0,2.0,103,26
29124,4,8,21.0,0,3.0,103,27
29125,20,7,36.0,0,3.0,103,34
29126,15,8,11.0,0,3.0,103,116
29127,19,8,7.0,1,3.0,103,116
29128,20,7,36.0,0,3.0,103,116
29129,20,7,36.0,1,3.0,103,112
29130,22,7,34.0,0,3.0,103,116
29131,20,7,36.0,1,2.0,103,85
29132,27,7,30.0,1,3.0,103,116
29133,13,8,12.0,1,3.0,103,27
29134,3,8,22.0,1,3.0,103,116
29135,20,8,5.0,0,3.0,103,122
29136,20,7,36.0,1,3.0,103,116
29137,29,5,88.0,1,3.0,103,52
29138,30,7,26.0,1,3.0,103,10
29139,20,7,36.0,0,3.0,103,59
29140,20,7,36.0,1,3.0,103,55
29141,4,6,82.0,1,3.0,103,116
29142,9,6,78.0,0,3.0,103,116
29143,25,7,32.0,0,3.0,103,116
29144,6,6,81.0,1,2.0,103,116
29145,21,7,35.0,1,3.0,103,21
29146,19,8,7.0,0,4.0,103,48
29147,20,7,36.0,1,2.0,103,116
29148,20,7,36.0,0,2.0,103,116
29149,20,7,36.0,0,2.0,103,5
29150,25,7,32.0,0,3.0,103,116
29151,20,7,36.0,1,3.0,103,116
29152,18,8,8.0,1,3.0,103,116
29153,20,7,36.0,0,2.0,103,85
29154,22,8,4.0,1,3.0,103,98
29155,29,7,27.0,0,3.0,103,10
29156,20,8,5.0,1,2.0,103,116
29157,20,7,36.0,1,3.0,103,116
29158,20,7,36.0,1,3.0,103,49
29159,12,8,13.0,0,3.0,103,116
29160,20,7,36.0,1,2.0,103,116
29161,20,7,36.0,1,4.0,103,116
29162,28,7,28.0,1,4.0,103,116
29163,1,8,25.0,0,4.0,103,116
29164,31,7,25.0,0,3.0,103,39
29165,24,8,1.0,0,3.0,103,39
29166,20,7,36.0,1,2.0,103,51
29167,4,8,22.0,0,3.0,103,116
29168,23,7,33.0,0,3.0,103,52
29169,20,7,36.0,1,3.0,103,116
29170,22,7,34.0,1,4.0,103,116
29171,15,8,11.0,0,3.0,103,116
29172,6,8,20.0,0,3.0,103,52
29173,20,7,36.0,0,3.0,103,116
29174,5,8,21.0,1,3.0,103,116
29175,25,7,32.0,1,3.0,103,116
29176,30,7,26.0,1,3.0,103,50
29177,21,7,35.0,0,3.0,103,116
29178,25,8,1.0,0,3.0,101,116
29179,12,8,13.0,1,2.0,101,116
29180,21,8,5.0,0,3.0,101,33
29181,22,7,35.0,0,3.0,101,39
29182,31,7,25.0,0,3.0,101,16
29183,22,7,35.0,1,3.0,101,21
29184,22,7,35.0,0,2.0,101,116
29185,22,7,35.0,0,3.0,101,39
29186,22,7,35.0,1,2.0,101,116
29187,22,7,35.0,0,3.0,101,116
29188,4,8,21.0,1,3.0,101,51
29189,22,7,35.0,1,2.0,101,50
29190,22,7,35.0,0,3.0,101,116
29191,22,7,35.0,1,2.0,101,116
29192,25,8,1.0,1,2.0,101,116
29193,24,7,32.0,0,3.0,101,39
29194,22,7,35.0,0,3.0,101,59
29195,5,8,20.0,0,3.0,101,116
29196,29,7,27.0,1,3.0,101,116
29197,25,8,1.0,0,3.0,101,17
29198,4,8,22.0,0,3.0,101,17
29199,22,7,35.0,0,3.0,101,116
29200,7,8,19.0,0,3.0,101,116
29201,24,8,1.0,1,1.0,101,34
29202,22,7,35.0,0,3.0,101,116
29204,22,7,35.0,1,2.0,101,21
29205,24,8,1.0,0,3.0,101,39
29206,22,7,35.0,0,2.0,101,116
29207,22,7,35.0,0,3.0,101,39
29209,22,7,35.0,1,2.0,101,26
29210,22,7,35.0,1,2.0,101,21
29211,12,8,13.0,0,2.0,101,116
29212,17,8,9.0,1,3.0,101,17
29213,10,8,15.0,0,3.0,101,120
29214,28,7,29.0,1,2.0,101,116
29215,24,8,2.0,1,2.0,101,21
29216,12,8,13.0,1,3.0,101,17
29217,24,7,32.0,0,3.0,101,116
29218,27,7,30.0,0,3.0,101,17
29220,13,8,12.0,0,2.0,101,23
29221,4,8,22.0,0,2.0,101,17
29222,25,8,1.0,0,2.0,110,27
29223,25,8,1.0,0,2.0,110,27
29224,22,8,3.0,0,1.0,172,27
29225,22,8,3.0,0,1.0,172,27
29226,11,6,75.0,0,3.0,172,27
29227,11,6,75.0,0,3.0,172,27
29228,13,8,12.0,0,3.0,172,27
29229,13,8,12.0,0,3.0,172,27
29230,26,6,60.0,1,2.0,172,36
29231,29,6,57.0,0,3.0,172,27
29232,29,6,57.0,0,3.0,172,27
29233,11,8,15.0,0,3.0,172,27
29236,15,7,41.0,0,3.0,172,27
29237,15,7,41.0,0,3.0,172,27
29238,13,8,12.0,1,2.0,172,27
29239,13,8,12.0,1,2.0,172,27
29240,7,8,19.0,1,2.0,172,27
29241,7,8,19.0,1,2.0,172,27
29242,15,7,41.0,1,3.0,172,27
29243,15,7,41.0,1,3.0,172,27
29244,29,6,57.0,0,3.0,172,27
29245,29,6,57.0,0,3.0,172,27
29246,24,8,2.0,1,2.0,27,103
29247,24,8,2.0,1,2.0,27,103
29248,24,8,2.0,1,3.0,27,103
29249,24,8,2.0,1,3.0,27,103
29250,21,8,5.0,0,3.0,27,91
29251,24,8,2.0,1,2.0,27,103
29252,24,8,2.0,1,2.0,27,103
29255,24,8,2.0,1,3.0,27,103
29256,24,8,2.0,1,3.0,27,103
29257,5,8,20.0,0,2.0,14,27
29258,19,8,6.0,0,3.0,14,84
29259,5,8,21.0,0,3.0,14,100
29260,27,7,29.0,0,3.0,14,84
29261,31,7,26.0,1,2.0,14,27
29262,5,8,21.0,0,3.0,14,100
29263,12,8,13.0,0,3.0,14,34
29264,12,8,13.0,1,3.0,14,23
29265,13,8,12.0,0,3.0,14,16
29266,13,8,12.0,0,3.0,14,27
29267,13,8,12.0,0,3.0,14,27
29268,20,8,5.0,0,2.0,14,23
29269,12,8,13.0,0,3.0,14,116
29270,12,8,13.0,0,3.0,14,34
29272,29,7,27.0,0,3.0,14,39
29273,13,8,12.0,1,4.0,14,116
29274,5,8,21.0,1,4.0,14,27
29275,13,8,12.0,0,2.0,14,116
29276,4,8,22.0,1,4.0,14,27
29277,21,8,5.0,0,3.0,14,21
29278,13,8,12.0,1,3.0,14,39
29279,20,8,5.0,1,3.0,22,27
29280,20,8,5.0,1,3.0,22,27
29281,20,8,5.0,1,2.0,174,27
29282,13,8,12.0,1,3.0,148,116
29283,25,8,1.0,0,4.0,148,116
29285,8,8,17.0,0,3.0,148,116
29286,19,8,7.0,1,2.0,148,116
29287,24,8,1.0,0,3.0,148,116
29288,13,8,12.0,1,4.0,148,116
29289,25,8,1.0,0,3.0,148,116
29290,29,7,28.0,1,2.0,148,116
29291,17,8,8.0,1,3.0,148,116
29292,7,8,19.0,0,2.0,148,116
29293,30,7,26.0,0,3.0,148,116
29294,22,8,3.0,0,3.0,107,85
29295,21,8,4.0,0,3.0,107,78
29296,7,8,18.0,1,3.0,107,21
29297,27,7,29.0,0,3.0,107,103
29298,19,8,7.0,0,3.0,107,0
29299,21,8,4.0,0,2.0,107,78
29300,3,8,22.0,0,3.0,107,78
29301,27,7,29.0,0,2.0,107,103
29302,15,8,10.0,1,4.0,107,103
29303,7,8,19.0,1,3.0,107,84
29304,15,8,10.0,1,3.0,107,21
29305,15,8,10.0,1,3.0,107,21
29306,28,7,28.0,0,3.0,107,78
29307,22,8,3.0,0,3.0,107,103
29308,12,8,13.0,0,4.0,107,21
29309,4,8,22.0,0,3.0,107,49
29310,27,7,29.0,1,2.0,131,116
29312,21,8,4.0,1,2.0,131,116
29314,20,8,5.0,1,2.0,131,116
29315,19,8,7.0,0,3.0,131,16
29316,13,8,12.0,1,3.0,131,16
29317,15,8,10.0,1,3.0,131,116
29319,21,8,4.0,0,2.0,131,16
29320,7,8,19.0,1,2.0,131,77
29321,5,8,21.0,0,2.0,131,95
29322,20,8,5.0,0,3.0,131,27
29323,29,7,27.0,0,1.0,131,27
29324,13,8,12.0,0,1.0,131,16
29326,27,7,29.0,1,1.0,131,16
29327,5,8,21.0,0,3.0,131,21
29328,15,8,10.0,0,3.0,131,116
29329,10,8,15.0,1,2.0,131,48
29330,18,8,8.0,0,4.0,131,37
29331,3,8,22.0,0,2.0,131,27
29333,12,8,13.0,0,4.0,131,116
29334,24,8,1.0,0,2.0,131,122
29335,5,8,21.0,0,3.0,131,120
29336,20,8,5.0,1,2.0,131,116
29337,20,8,5.0,1,2.0,131,116
29338,5,8,20.0,0,1.0,70,34
29339,22,8,3.0,0,4.0,70,77
29340,27,7,29.0,0,4.0,70,47
29341,31,7,25.0,1,2.0,70,34
29342,28,7,28.0,0,3.0,165,116
29343,4,8,22.0,0,3.0,165,116
29344,19,8,6.0,0,3.0,165,116
29345,13,8,12.0,1,3.0,165,39
29346,12,8,13.0,1,3.0,165,39
29347,4,8,21.0,0,4.0,165,3
29348,19,8,6.0,1,4.0,165,33
29349,4,8,22.0,0,3.0,165,39
29350,4,8,22.0,0,3.0,165,116
29351,28,7,28.0,0,3.0,165,116
29352,19,8,6.0,0,3.0,165,122
29353,24,8,1.0,0,4.0,165,116
29354,13,8,12.0,0,4.0,165,116
29355,18,8,8.0,0,3.0,165,116
29356,5,8,20.0,0,3.0,165,39
29357,7,8,19.0,0,3.0,165,39
29358,7,8,19.0,1,4.0,165,39
29359,19,8,7.0,0,3.0,165,87
29360,21,8,4.0,0,4.0,165,122
29361,22,8,4.0,0,2.0,165,98
29362,22,8,4.0,0,3.0,165,116
29363,18,8,8.0,0,2.0,165,87
29364,28,7,28.0,0,2.0,165,39
29365,13,8,12.0,1,3.0,165,116
29366,12,8,13.0,1,3.0,165,39
29367,12,8,13.0,0,3.0,165,52
29368,5,8,20.0,0,3.0,165,39
29369,24,8,1.0,0,3.0,165,116
29370,20,8,5.0,0,3.0,165,39
29371,13,8,12.0,0,3.0,165,122
29373,20,8,5.0,0,3.0,165,116
29374,29,7,27.0,1,3.0,165,39
29375,24,8,1.0,0,4.0,165,116
29376,28,7,28.0,0,2.0,165,39
29377,15,8,10.0,0,3.0,165,48
29378,28,7,28.0,1,3.0,165,116
29379,27,7,29.0,0,3.0,165,116
29380,18,8,8.0,0,3.0,165,87
29381,19,8,7.0,0,2.0,165,87
29382,19,8,6.0,0,3.0,165,116
29383,20,8,5.0,0,3.0,165,116
29384,3,8,22.0,0,2.0,62,27
29385,3,8,22.0,0,2.0,62,27
29386,25,8,1.0,1,2.0,0,27
29387,24,8,1.0,1,2.0,112,27
29388,13,8,12.0,0,2.0,34,27
29389,17,8,9.0,1,1.0,34,27
29390,3,8,22.0,0,1.0,34,34
29391,12,8,13.0,0,3.0,34,27
29392,24,8,1.0,0,3.0,149,116
29393,24,8,1.0,0,3.0,149,116
29394,12,8,13.0,0,3.0,10,84
29395,7,8,19.0,0,3.0,10,1
29396,12,8,13.0,1,3.0,10,27
29397,12,8,13.0,1,3.0,10,27
29398,12,8,13.0,1,2.0,10,27
29399,24,8,1.0,1,3.0,10,27
29400,12,8,13.0,1,3.0,10,27
29401,12,8,13.0,0,3.0,10,27
29402,12,8,13.0,1,3.0,10,27
29403,12,8,13.0,1,3.0,10,27
29404,12,8,13.0,1,3.0,10,27
29405,12,8,13.0,1,2.0,10,27
29406,13,8,12.0,1,3.0,10,27
29407,29,7,28.0,0,3.0,10,27
29408,27,7,29.0,0,3.0,10,86
29410,13,8,12.0,0,3.0,10,27
29412,12,8,13.0,1,3.0,10,27
29413,25,8,1.0,1,2.0,10,8
29414,12,8,13.0,1,3.0,10,27
29415,12,8,13.0,1,3.0,10,27
29416,21,8,4.0,1,2.0,10,27
29417,12,8,13.0,0,3.0,10,27
29418,3,8,22.0,1,2.0,10,27
29419,12,8,13.0,0,3.0,10,27
29420,24,8,1.0,1,2.0,10,27
29421,12,8,13.0,1,4.0,10,27
29422,13,8,12.0,1,3.0,10,27
29423,12,8,13.0,0,3.0,10,27
29424,15,7,41.0,1,2.0,140,116
29425,16,7,40.0,1,2.0,140,116
29426,25,8,1.0,1,2.0,140,116
29428,21,7,35.0,0,3.0,7,27
29429,21,7,35.0,0,3.0,7,27
29430,21,7,35.0,0,3.0,7,27
29431,19,8,7.0,0,3.0,7,27
29432,21,7,35.0,0,1.0,7,27
29433,21,7,35.0,1,3.0,7,27
29434,21,7,35.0,1,2.0,7,27
29435,21,7,35.0,1,3.0,7,27
29436,7,8,19.0,0,2.0,7,27
29437,21,7,35.0,0,3.0,7,27
29438,21,7,35.0,1,4.0,7,27
29439,21,7,35.0,0,2.0,7,27
29440,31,7,26.0,1,2.0,7,27
29441,6,8,20.0,0,3.0,7,27
29442,21,7,35.0,0,3.0,7,27
29443,21,7,35.0,0,2.0,7,10
29445,22,7,34.0,0,3.0,7,27
29446,14,8,12.0,0,3.0,7,27
29447,21,7,35.0,1,3.0,7,27
29448,21,7,35.0,0,3.0,7,27
29449,21,7,35.0,1,2.0,7,27
29450,21,7,35.0,0,2.0,7,10
29451,21,7,35.0,1,2.0,7,27
29452,21,7,35.0,0,3.0,7,27
29453,21,7,35.0,1,3.0,7,27
29455,21,7,35.0,0,3.0,7,27
29456,29,7,27.0,0,3.0,7,27
29457,21,7,35.0,1,3.0,7,27
29458,12,8,13.0,0,3.0,73,10
29459,21,8,4.0,0,2.0,136,77
29460,18,8,8.0,1,2.0,136,13
29461,24,8,1.0,0,3.0,158,116
29463,24,8,1.0,0,3.0,158,116
29464,20,8,5.0,1,3.0,158,116
29465,15,8,10.0,0,3.0,158,116
29466,15,8,10.0,1,3.0,158,116
29467,10,8,15.0,1,3.0,158,116
29468,19,8,7.0,0,3.0,158,116
29469,28,7,28.0,1,3.0,71,116
29470,19,8,7.0,1,3.0,71,16
29471,2,7,54.0,1,4.0,71,37
29472,5,8,21.0,0,4.0,71,10
29473,22,8,3.0,1,3.0,71,39
29474,19,8,7.0,1,4.0,71,51
29475,22,6,64.0,1,4.0,71,116
29476,21,8,4.0,0,3.0,71,116
29477,12,6,74.0,0,3.0,71,50
29478,12,8,13.0,1,3.0,71,49
29479,28,7,28.0,1,3.0,71,13
29480,21,8,4.0,1,3.0,71,116
29481,29,7,28.0,1,3.0,71,27
29482,5,8,21.0,1,3.0,71,116
29483,21,8,4.0,0,3.0,71,116
29484,21,8,4.0,0,3.0,71,116
29485,19,8,7.0,1,4.0,71,52
29486,2,7,54.0,1,3.0,71,16
29487,21,8,4.0,0,3.0,71,116
29488,1,8,24.0,1,3.0,71,116
29489,1,8,24.0,1,3.0,71,116
29490,2,7,54.0,0,2.0,71,103
29491,2,7,54.0,0,2.0,71,103
29492,12,8,13.0,1,3.0,71,50
29494,23,7,33.0,1,3.0,71,116
29496,21,8,4.0,0,3.0,71,116
29497,18,8,8.0,0,3.0,71,116
29498,5,8,21.0,0,4.0,71,3
29499,19,8,7.0,0,2.0,71,116
29500,15,7,41.0,1,3.0,71,116
29501,21,8,4.0,0,2.0,71,3
29502,30,7,27.0,1,4.0,71,37
29503,22,8,3.0,1,2.0,71,116
29504,22,6,64.0,1,3.0,71,59
29505,7,7,49.0,0,3.0,71,21
29506,23,6,63.0,1,2.0,71,52
29508,18,6,68.0,1,3.0,71,50
29509,25,8,1.0,1,3.0,71,39
29510,6,6,81.0,1,3.0,71,78
29511,20,8,5.0,0,3.0,71,52
29512,13,7,43.0,1,3.0,71,116
29513,8,8,17.0,1,3.0,71,103
29514,8,8,17.0,1,3.0,71,103
29515,4,8,21.0,1,4.0,71,52
29516,21,8,4.0,1,4.0,71,116
29517,29,7,27.0,1,3.0,71,62
29518,31,7,26.0,1,4.0,71,39
29519,15,8,10.0,1,2.0,71,116
29522,21,7,34.0,1,3.0,103,50
29523,20,8,4.0,0,3.0,103,116
29524,4,8,21.0,0,4.0,103,3
29525,13,8,11.0,0,3.0,103,116
29526,20,7,35.0,1,4.0,103,98
29527,11,6,75.0,1,2.0,103,52
29528,5,8,20.0,1,3.0,103,116
29529,20,7,35.0,1,3.0,103,58
29530,22,8,3.0,1,4.0,103,116
29531,28,7,28.0,0,3.0,103,116
29532,4,8,21.0,0,4.0,103,43
29533,24,7,31.0,0,3.0,103,51
29534,9,6,77.0,1,2.0,103,116
29535,23,7,33.0,0,3.0,103,116
29536,6,8,19.0,0,3.0,103,13
29537,3,6,82.0,0,3.0,103,116
29538,21,8,4.0,0,3.0,103,116
29539,10,6,76.0,0,3.0,103,116
29540,3,8,21.0,0,3.0,103,52
29541,21,7,34.0,1,3.0,103,21
29542,7,8,18.0,0,3.0,103,116
29543,19,8,6.0,1,3.0,103,50
29544,19,8,6.0,0,4.0,103,39
29545,21,7,34.0,1,3.0,103,50
29546,11,8,14.0,0,3.0,103,116
29547,19,8,5.0,0,3.0,103,116
29548,20,7,35.0,0,3.0,103,116
29549,22,7,33.0,1,3.0,103,116
29550,29,5,87.0,1,3.0,103,116
29551,11,8,14.0,0,2.0,103,77
29552,18,8,7.0,0,3.0,103,52
29553,11,8,14.0,1,3.0,103,116
29554,13,8,11.0,0,3.0,103,13
29555,20,7,35.0,1,3.0,103,93
29556,29,7,26.0,0,3.0,103,116
