name;company_name;company_url;location;total_feedback;count_feedback,recruiter_urlAndré Nürnberger;PAN Personalvermittlung & Beratung;https://www.bestcruiter.com/personalberatung/pan-personalvermittlung-beratung;Berlin;4.90;107 Empfehlungen;https://www.bestcruiter.com/person/andre-nuernberger
Dipl.-Kfm. Thomas Heinrich;HEINRICH + PILZ HR Business Partner|Personalberatung;;Tornesch |Hamburg |Frankfurt|Karlsruhe;4.71;2 Empfehlungen;https://bestcruiter.com/person/thomas-heinrich-1
Dipl.-Kfm. Thomas C. Pilz;Heinrich + Pilz Personalberater;;Ebsdorfergrund;;;https://bestcruiter.com/person/thomasc-pilz-1
Alf-Erik Beckmann;BECKER + PARTNER;;Alsbach-Hähnlein;;;https://bestcruiter.com/person/alf-erik-beckmann-1
Maximilian Klaeger;Greifenberg Personalberatung & Recruitment;https://www.bestcruiter.com/personalberatung/greifenberg-personalberatung;München;5.00;6 Empfehlungen;https://bestcruiter.com/person/maximilian-klaeger-1
Robert Reinartz;SkillRoad;https://www.bestcruiter.com/personalberatung/skillroad;Tübingen;;;https://bestcruiter.com/person/robert-reinartz
Nadine Wanka;Personalvermittlung Wanka;;Berlin;;;https://bestcruiter.com/person/nadine-wanka-1
Hans-Joachim Gruneck;SWISSCONSULT;https://www.bestcruiter.com/personalberatung/swissconsult-personalberatung;Düsseldorf;4.92;50 Empfehlungen;https://bestcruiter.com/person/hans-joachim-gruneck-1
Pauline Linse;maturias Personalberatung GmbH;;Potsdam;;;https://bestcruiter.com/person/pauline-linse-1
Frau Florentine von Schultzendorff;Greifenberg Personalberatung & Recruitment;https://www.bestcruiter.com/personalberatung/greifenberg-personalberatung;München;;;https://bestcruiter.com/person/florentine-vonschultzendorff-1
Florian Gottschalk;INDIE Solutions GmbH;;Magdeburg;;;https://bestcruiter.com/person/florian-gottschalk-1
Jasmin Ohme;Das Kontaktwerk;https://www.bestcruiter.com/personalberatung/daskontaktwerk;Hamburg;5.00;2 Empfehlungen;https://bestcruiter.com/person/oliver-muhm-1
Sarah Noack;Rebel Recruiting;https://www.bestcruiter.com/personalberatung/rebel-recruiting;Köln;4.60;1 Empfehlungen;https://bestcruiter.com/person/sarah-noack-1
Dario Soravia;Greifenberg Personalberatung & Recruitment;https://www.bestcruiter.com/personalberatung/greifenberg-personalberatung;München;;;https://bestcruiter.com/person/dario-soravia-2
Rüdiger Gilbert;MTSCONSULT;https://www.bestcruiter.com/personalberatung/mtsconsult;Ratingen;4.80;9 Empfehlungen;https://bestcruiter.com/person/ruediger-gilbert-1
Nils Kolbe;TempSearch GmbH;;Ulm, München, Augsburg;4.90;2 Empfehlungen;https://bestcruiter.com/person/nils-kolbe-1
Dirk Breidenbach;TIMEConsult GmbH;;Frankfurt am Main;4.71;4 Empfehlungen;https://bestcruiter.com/person/dirk-breidenbach-1
Karriereberater | Supply Chain Management Sebastian Polesch;PERM4 | Permanent Recruiting GmbH;;Berlin;;;https://bestcruiter.com/person/sebastian-polesch-1
Birgit Wagner;Greifenberg Personalberatung;;München;;;https://bestcruiter.com/person/birgit-wagner-1
Herr Daniel Dias;Personalberatung DIAS;;Mönchengladbach;4.90;2 Empfehlungen;https://bestcruiter.com/person/daniel-dias-1
Laura Krüger;Bull Research Consulting;;Dreieich;;;https://bestcruiter.com/person/laura-krueger
Hendrik Overbeck;KLEEFELD Bildung und Vermittlung;;Dortmund;;;https://bestcruiter.com/person/hendrik-overbeck
Thomas Nörr;noerr solutions;;Würzburg;;;https://bestcruiter.com/person/thomas-noerr
Jasmin Stein;Steyn Consulting;;Wuppertal;;;https://bestcruiter.com/person/jasmin-stein
Marvin Kuehl;tba;;Düsseldorf;4.85;5 Empfehlungen;https://bestcruiter.com/person/marvin-kuehl
Marta casaramona;cherryfish;;Berlin;;;https://bestcruiter.com/person/marta-casaramona-1
DIGITIATIVE of Christoph Höller & Janek Kupke;DIGITIATIVE;;Lindlar;;;https://bestcruiter.com/person/christophhoeller-janekkupke
Steffen Biste;Greifenberg Personalberatung & Recruitment;;Stuttgart;;;https://bestcruiter.com/person/steffen-biste-1
Dominik Israel;Ardekay IT Recruitment;;Frankfurt am Main;4.61;2 Empfehlungen;https://bestcruiter.com/person/dominik-israel-1
Dirk Blum;talentbee - Personalberatung Dirk Blum;;Bielefeld;4.63;8 Empfehlungen;https://bestcruiter.com/person/dirk-blum-2
Danny Kadioglu;Ardekay IT Recruitment;;Frankfurt;4.90;2 Empfehlungen;https://bestcruiter.com/person/danny-kadioglu-1
Patrick Schatke;Gulp Solution Services GmbH & Co. KG;;Frankfurt am Main;4.96;5 Empfehlungen;https://bestcruiter.com/person/patrick-schatke-1
Jochen Egloff;B+P Consulting GmbH & Co.KG;;Wurmlingen;;;https://bestcruiter.com/person/jochen-egloff
Christoph Pemp;Amadeus FiRe Personalvermittlung & Interim Management GmbH;;Hannover;5.00;11 Empfehlungen;https://bestcruiter.com/person/christoph-pemp
Felix Schulz;Headhunter Berlin GbR;;Berlin;;;https://bestcruiter.com/person/felix-schulz-2
Benjamin Malik;Malik Executive Search;;Bonn;5.00;4 Empfehlungen;https://bestcruiter.com/person/benjamin-malik
Felipe Gutierrez;Ardekay IT Recruitment;;Frankfurt am Main;;;https://bestcruiter.com/person/felipe-gutierrez-1
Lars Fricke;Nelex AG;;Köln;;;https://bestcruiter.com/person/lars-fricke-1
Ertug Kilickaya;Schwertfels Consulting GmbH;https://www.bestcruiter.com/personalberatung/schwertfels-consulting;München;4.92;70 Empfehlungen;https://bestcruiter.com/person/ertug-kilickaya-1
Julia König;consider it GmbH;;Hamburg;;;https://bestcruiter.com/person/julia-koenig-1
Kirill Ment;Amadeus FiRe Personalvermittlung & Interim Management GmbH;;Hannover;;;https://bestcruiter.com/person/kirill-ment-1
Schwaben Personal OHG Schwaben Personal OHG;Schwaben Personal OHG;;Esslingen am Neckar;;;https://bestcruiter.com/person/schwabenpersonalohg-schwabenpersonalohg-1
Gunter Frank;SWISSCONSULT;https://www.bestcruiter.com/personalberatung/swissconsult-personalberatung;Öhringen;5.00;3 Empfehlungen;https://bestcruiter.com/person/gunter-frank-1
Lennart Harder - Recruitment Consultant - Java München;Evolution Personalvermittlungsgesellschaft mbH;;München;4.93;3 Empfehlungen;https://bestcruiter.com/person/lennart-harder-seniorconsultant-netchamburgbremen
Philipp Fellmann;EO Gummersbach;;Köln;;;https://bestcruiter.com/person/philipp-fellmann-1
Fabian Böhm;consider it GmbH;;Hamburg;;;https://bestcruiter.com/person/fabian-boehm
Herr Dominik Garcia;Clearstone Gmbh;;Köln;;;https://bestcruiter.com/person/dominik-garcia
Petra Jeanny Stotz;Experis GmbH;;Stuttgart;4.74;10 Empfehlungen;https://bestcruiter.com/person/petrajeanny-stotz-1
Jürgen Versteeg;SWISSCONSULT-Deutschland GmbH;;Duisburg;;;https://bestcruiter.com/person/juergen-versteeg
1989 Frischta Wasay;GULP Solution Services;;Frankfurt;5.00;1 Empfehlungen;https://bestcruiter.com/person/frischta-wasay-1
pates GmbH M. Kraft;pates GmbH;;München;;;https://bestcruiter.com/person/m-kraft
Marco Stein;Ardekay IT;;Frankfurt;4.65;6 Empfehlungen;https://bestcruiter.com/person/marco-stein-1
Can-Noel Brunotte;Ardekay;;Wöhlerstraße 6-10;4.80;1 Empfehlungen;https://bestcruiter.com/person/can-noel-brunotte
Patrick Schütz;MINT Solutions GmbH;;München;;;https://bestcruiter.com/person/patrick-schuetz-1
Dr. Michael Leutelt;Active IT Recruitment;https://www.bestcruiter.com/personalberatung/active-it-recruitment;Düsseldorf;4.60;1 Empfehlungen;https://bestcruiter.com/person/michael-leutelt
Heinrich Bischoff;SThree GmbH;;Stuttgart;;;https://bestcruiter.com/person/heinrich-bischoff-1
Pierre Lange;PERM4 | Permanent Recruiting GmbH;;Berlin;;;https://bestcruiter.com/person/pierre-lange-1
Christian Hüsing;Dr. Schwerdtfeger Personalberatung GmbH & Co. KG;;Emstek;4.00;1 Empfehlungen;https://bestcruiter.com/person/christian-huesing-1
Frau Mona Safarpour;Rebel Recruiting;https://www.bestcruiter.com/personalberatung/rebel-recruiting;Köln;4.83;15 Empfehlungen;https://bestcruiter.com/person/mona-safarpour-1
Dipl.-Kauffr. Eva-Maria Otte;rubicon personalmanagement GmbH;;München;5.00;1 Empfehlungen;https://bestcruiter.com/person/eva-maria-otte
Birgit Kötter;SKILLs HR Experts GmbH;https://www.bestcruiter.com/personalberatung/skills-experts-gmbh;Köln;4.90;6 Empfehlungen;https://bestcruiter.com/person/birgit-koetter
Peer Saß;Logstars Germany e. K.;;Wustermark;;;https://bestcruiter.com/person/peer-sass-1
Jana Engelke-Krüger;INDIE Solutions GmbH;https://www.bestcruiter.com/personalberatung/indie;Magdeburg;;;https://bestcruiter.com/person/jana-engelke
consider it GmbH Vanessa Matthies;Max-Brauer-Allee 46;;Hamburg;;;https://bestcruiter.com/person/vanessa-matthies
Tim Eisenmenger;Ardekay IT Recruitment;;Frankfurt am Main;4.66;7 Empfehlungen;https://bestcruiter.com/person/tim-eisenmenger-1
Karin Schmid;SKILLs HR Experts GmbH;https://www.bestcruiter.com/personalberatung/skills-experts-gmbh;Nürnberg;5.00;3 Empfehlungen;https://bestcruiter.com/person/karin-schmid
Mr Abdul Salam Al Helou;Jetex Flight Support;;Dubai;;;https://bestcruiter.com/person/abdulsalam-alhelou-1
Slim Jradi;Ardekay;;Frankfurt;;;https://bestcruiter.com/person/slim-jradi
Über Michael Page Nadja Rück;Michael Page;;Stuttgart;;;https://bestcruiter.com/person/nadja-rueck-1
Heidi Steinberger;Human Resource Service;;München;;;https://bestcruiter.com/person/heidi-steinberger-1
Helena Bommersheim;Bommersheim Consulting;;München;;;https://bestcruiter.com/person/helena-bommersheim-1
Dag-Olaf Kiefer;Kiefer Personalvermittlung;;Hamburg;;;https://bestcruiter.com/person/dag-olaf-kiefer-1
Christian Rump;Sommerfeld Consulting;;Düsseldorf;4.75;12 Empfehlungen;https://bestcruiter.com/person/christian-rump
Abdelhak Bourahli;ProPlacement GmbH;;Düsseldorf;;;https://bestcruiter.com/person/abdelhak-bourahli
Oliver Krüger;INDIE Solutions GmbH;https://www.bestcruiter.com/personalberatung/indie;Magdeburg;4.91;7 Empfehlungen;https://bestcruiter.com/person/oliver-krueger-1
Simon Tausend;ISO-Gruppe;;Würzburg;;;https://bestcruiter.com/person/simon-tausend-1
Martina Schwarz;ISO-Gruppe;;Würzburg;;;https://bestcruiter.com/person/martina-schwarz-1
Personalberater Filip Zlatanov;Easy Cosult;;Frankfurt am Main;;;https://bestcruiter.com/person/filip-zlatanov-1
Frau Pia Akgül;PQuality Consulting UG (haftungsbeschränkt);;Düsseldorf;;;https://bestcruiter.com/person/pia-akguel
Fabian Bartels;Rebel Recruiting;https://www.bestcruiter.com/personalberatung/rebel-recruiting;Köln;4.90;6 Empfehlungen;https://bestcruiter.com/person/fabian-bartels-1
Diplom Jurist Hans-Jürgen Friedrich;Haug und Friedrich Personal- und Unternehmensberatung GmbH;;Stuttgart;;;https://bestcruiter.com/person/hans-juergen-friedrich-1
Natalia Sundermeier;talentbee - Personalberatung Dirk Blum;;Bielefeld;4.92;5 Empfehlungen;https://bestcruiter.com/person/natalia-sundermeier-1
Robert Thiele;Progressive GmbH;;Berlin;;;https://bestcruiter.com/person/robert-thiele
Christine Wagner;H&S Strategy Consultans UG (haftungsbeschränkt);;Kaiserslautern;;;https://bestcruiter.com/person/christine-wagner
Herr Luca Bartosch;Progressive GmbH;;München;4.90;4 Empfehlungen;https://bestcruiter.com/person/luca-bartosch-1
Sebastian Pfahl;INDIE Solutions GmbH;https://www.bestcruiter.com/personalberatung/indie;Frankfurt am Main;4.90;10 Empfehlungen;https://bestcruiter.com/person/sebastian-pfahl
Daniela Berg;Rebel Recruiting;https://www.bestcruiter.com/personalberatung/rebel-recruiting;Köln;4.95;4 Empfehlungen;https://bestcruiter.com/person/daniela-berg
Olya Böhnke;HUNTING/HER HR-Partners ®;;Hamburg;;;https://bestcruiter.com/person/olya-boehnke
Nanni Aukthun;GB Personaldienstleistungen GmbH;;München;;;https://bestcruiter.com/person/nanni-aukthun
Dennis Stein;hrXperts;;Düsseldorf;;;https://bestcruiter.com/person/dennis-stein-1
Partner Marcus Reinhard;Hrxperts;;Düsseldorf;;;https://bestcruiter.com/person/marcus-reinhard-1
Amelie Seeliger;GULP Solution Services GmbH;;Hamburg;;;https://bestcruiter.com/person/amelie-seeliger-1
Sabrina Lassoued;LAS Recruitment;;Wetter;;;https://bestcruiter.com/person/mo-lassoued
Dipl-kfm Lukas Zanoza;PersonalHelden;https://www.bestcruiter.com/personalberatung/personalhelden;Bramsche, Osnabrück, Münster, Hamburg, Düsseldorf, Köln;;;https://bestcruiter.com/person/lukas-zanoza-1
Philipp Aharon;dynamic RECRUITMENT;;München;;;https://bestcruiter.com/person/philipp-aharon-1
Laura Blab;pates GmbH;;München;4.86;2 Empfehlungen;https://bestcruiter.com/person/laura-blab
Oliver Quaas;Program Manager MSP;;München;4.83;6 Empfehlungen;https://bestcruiter.com/person/oliver-quaas-1
Katharina Nguyen;Schwertfels Consulting GmbH;https://www.bestcruiter.com/personalberatung/schwertfels-consulting;München;4.88;49 Empfehlungen;https://bestcruiter.com/person/katharina-nguyen
B.A. Sarah Lehmann;Page Personnel Deutschland GmbH;;Düsseldorf;4.80;2 Empfehlungen;https://bestcruiter.com/person/sarah-lehmann-1
Herr Alexander Bollmann;Bollmann Executives GmbH;;Waldbreitbach;;;https://bestcruiter.com/person/alexander-bollmann
Linda Pflug Linda Pflug;Evolution Personalvermittlungsgesellschaft mbH;;Magdeburg;;;https://bestcruiter.com/person/linda-pflug
Benjamin Fedler;Evolution Personalvermittlungsgesellschaft mbH;;Magdeburg;5.00;2 Empfehlungen;https://bestcruiter.com/person/benjamin-fedler-1
Marco Bleis;Page Personnel;;Stuttgart;;;https://bestcruiter.com/person/marco-bleis-1
Stephan Dörr;talenter.de;;Emsdetten;;;https://bestcruiter.com/person/stephan-doerr-1
Mrs Fiona Kay;Nigel Wright Group;;Düsseldorf;;;https://bestcruiter.com/person/fiona-kay-1
Phil Bliesner;Eurostaffgroup GmbH;;Hamburg;4.68;13 Empfehlungen;https://bestcruiter.com/person/phil-bliesner
Patrick Greiner;PERSONE SOLUTIONS | HR VENDOR-MANAGEMENT + CONSULTING;;Ennepetal;;;https://bestcruiter.com/person/patrick-greiner-1
Recruitment Consultant - Frontend und PHP München ecruitment Consultant - Frontend München -Stephanie Gallun;Evolution Personalvermittlungsgesellschaft mbH;;Magdeburg;;;https://bestcruiter.com/person/stephanie-gallun
Nico Krüger;Headmatch GmbH;;Berlin;4.90;4 Empfehlungen;https://bestcruiter.com/person/nico-krueger-1
Alina Papenfuß;Eurostaff Group GmbH;;Dotmund;;;https://bestcruiter.com/person/alina-papenfuss
René Diederich;PERM4 | Permanent Recruiting GmbH;;Frankfurt am Main;;;https://bestcruiter.com/person/ren-diederich-1
Kai Lisa Eck;ABALON Recruitment GmbH;;München;4.78;8 Empfehlungen;https://bestcruiter.com/person/kailisa-eck-1
Herr Michael Guelmez;Agentur von Heyking;;München, Berlin, Hamburg, Nürnberg, Stuttgart, Düsseldorf, Frankfurt am Main, Bonn, Bremen, Stuttgart, Mannheim;5.00;46 Empfehlungen;https://bestcruiter.com/person/michael-guelmez
Svante Freerksen;faktor s;;Ennigerloh;;;https://bestcruiter.com/person/svante-freerksen-1
Emre Serce;PERM4 | Permanent Recruiting GmbH;;Berlin;4.10;6 Empfehlungen;https://bestcruiter.com/person/emre-serce-1
Martin Hebner-Wiedemann;ABALON Recruitment GmbH;;München;4.93;6 Empfehlungen;https://bestcruiter.com/person/martin-hebner-wiedemann-1
Kinga Hobelsberger;Allgeier Experts;;München;;;https://bestcruiter.com/person/kinga-hobelsberger
Lennart Vogel;Das Kontaktwerk;;Hamburg;;;https://bestcruiter.com/person/lennart-vogel-1
B.A. Gregor Warner;STI-Consulting;;Wien;;;https://bestcruiter.com/person/gregor-warner
Lisa Lange;PERM4 | Permanent Recruiting GmbH;;Berlin;;;https://bestcruiter.com/person/lisa-lange-1
Leon Kalteich;ProPlacement;;Düsseldorf;;;https://bestcruiter.com/person/leon-kalteich
Mario Nothegger;eSAR GmbH;;München;4.97;5 Empfehlungen;https://bestcruiter.com/person/mario-nothegger
Dominic Schulz;Eurostaff;;Berlin;4.93;3 Empfehlungen;https://bestcruiter.com/person/dominic-schulz-1
Danny Riediger Senior Recruitment Consultant PHP Berlin;Evolution Personalvermittlungsgesellschaft mbH;;Magdeburg;;;https://bestcruiter.com/person/danny-riediger-1
Cristian Gheonea;pbb Buddensiek GmbH;https://www.bestcruiter.com/personalberatung/pbb-buddensiek;Oberursel;4.77;6 Empfehlungen;https://bestcruiter.com/person/cristian-gheonea-1
Eric Schruff-Kohlmeyer;Clinica-Job GmbH;;Meerbusch;;;https://bestcruiter.com/person/eric-schruff-kohlmeyer
Christoph Heinz;pbb Buddensiek GmbH;https://www.bestcruiter.com/personalberatung/pbb-buddensiek;Oberursel;4.72;5 Empfehlungen;https://bestcruiter.com/person/christoph-heinz-1
PERSINSLBERATER Anna Michakska;Blitz Direkte Personalvermittlung;;Könnern;;;https://bestcruiter.com/person/anna-michakska
Herr Radoslav Hubekov;Easy Consult Personaldienstleistungen GmbH;;Frankfurt am Main;;;https://bestcruiter.com/person/radoslav-hubekov-1
Alexander Matschl;eSAR GmbH;;München;;;https://bestcruiter.com/person/alexander-matschl
Werner Oergel;Werner Oergel PERSONALMANAGEMENT;;Stuttgart;4.75;10 Empfehlungen;https://bestcruiter.com/person/werner-oergel-1
Swetlana Pastors;EXPERTRY;;Ulm;;;https://bestcruiter.com/person/swetlana-pastors-1
Fabienne Schlangen;Caissa Europe GmbH;;Berlin;;;https://bestcruiter.com/person/fabienne-schlangen-1
Uli Davidsson;Fischer & Partner Gesellschaft für Personal mbH;;Stuttgart;;;https://bestcruiter.com/person/uli-davidsson-1
Andreas Glass;SELECTEAM Deutschland GmbH;;München;4.98;19 Empfehlungen;https://bestcruiter.com/person/andreas-glass-1
Daniela Fasold;Das Kontaktwerk;;Hamburg;;;https://bestcruiter.com/person/daniela-fasold-2
Herr Dorian Jeschonowski;Madonn - Headhunter;;München, Berlin, Hamburg, Nürnberg, Stuttgart, Düsseldorf, Frankfurt am Main, Bonn, Bremen;5.00;15 Empfehlungen;https://bestcruiter.com/person/dorian-jeschonowski
Udo Dunkel;Passion for People;;Frankfurt;;;https://bestcruiter.com/person/udo-dunkel-1
Leah Kawamoto;SThree GmbH;;München;;;https://bestcruiter.com/person/leah-kawamoto-1
Jennifer Müller;konsultwerk;;München;4.86;2 Empfehlungen;https://bestcruiter.com/person/jennifer-mueller
Alexandra Voss;PERM4 | Permanent Recruiting;;Berlin;;;https://bestcruiter.com/person/alexandra-voss
Janu Beri;Blue FS;;Holzkirchen;;;https://bestcruiter.com/person/janu-beri-1
Mario Schiocchet;SAPHIR Deutschland GmbH;;Stuttgart;;;https://bestcruiter.com/person/mario-schiocchet
Frank Saewe;QPS-Marketing-Gruppe;;Berlin;;;https://bestcruiter.com/person/frank-saewe
Tobias Baßek;MEYHEADHUNTER;;Hamburg;;;https://bestcruiter.com/person/tobias-bassek-1
Stephan Näder;SYNSERO Experts;https://www.bestcruiter.com/personalberatung/synsero-experts;München;;;https://bestcruiter.com/person/stephan-naeder-1
Philipp Ufelmann;SYNSERO Experts;https://www.bestcruiter.com/personalberatung/synsero-experts;München;;;https://bestcruiter.com/person/philipp-ufelmann-1
Regina Volz;Volz Personalberatung;;Köln;;;https://bestcruiter.com/person/regina-volz-1
Natalia Henson;Evolution Personalvermittlungsgesellschaft mbH;;Düsseldorf;;;https://bestcruiter.com/person/natalia-henson
Recruitment Consultant - Java München Denise Meinecke;Evolution Personalvermittlungsgesellschaft mbH;;München;;;https://bestcruiter.com/person/denise-meinecke-1
Jasmin Hänschke;SYNSERO Experts GmbH;;München;4.85;4 Empfehlungen;https://bestcruiter.com/person/jasmin-haenschke
Simone Weber;SYNSERO Experts GmbH;;München;4.92;5 Empfehlungen;https://bestcruiter.com/person/simone-weber-1
Clemens Kummer;SYNSERO Experts GmbH;;München;;;https://bestcruiter.com/person/clemens-kummer-1
Alexander Fenkiw;SYNSERO Experts;;München;;;https://bestcruiter.com/person/alexander-fenkiw-1
Jens Bohne;Evolution Personalvermittlungsgesellschaft mbH;;Magdeburg;;;https://bestcruiter.com/person/jens-bohne-1
Dipl.-Ing. Christian Pape;PAPE Consulting Group AG Personalberatung;;München;;;https://bestcruiter.com/person/christian-pape-1
Michael Stransky;SYNSERO Experts GmbH;;München;;;https://bestcruiter.com/person/michael-stransky
Ferda Ucak;SAPersonal;;München;;;https://bestcruiter.com/person/ferda-ucak-1
Regina Stachna;Next Level HR;;Berlin;;;https://bestcruiter.com/person/regina-stachna
Herr Matti Fischer;CARELOOP;https://www.bestcruiter.com/personalberatung/careloop;Berlin;;;https://bestcruiter.com/person/matti-fischer
Albrecht Wolf;wolf personalmanagement GmbH;;Frankfurt am Main;;;https://bestcruiter.com/person/albrecht-wolf-1
Frau Sophie Andexer;Computer Futures;;München;;;https://bestcruiter.com/person/sophie-andexer-1
Natasha Nesci;GO-NEXT it recruitment;https://www.bestcruiter.com/personalberatung/go-next-it-recruitment;München;4.96;5 Empfehlungen;https://bestcruiter.com/person/natasha-nesci-1
Christoph Stichel;Stanton Chase Stuttgart GmbH;;Stuttgart;;;https://bestcruiter.com/person/christoph-stichel
Desiree Kraska;FMT International Executive Search GmbH;;Berlin;4.60;1 Empfehlungen;https://bestcruiter.com/person/dsire-kraska-1
Alexander Gründler;CARELOOP;https://www.bestcruiter.com/personalberatung/careloop;Berlin;;;https://bestcruiter.com/person/alexander-gruendler-1
Marc Schraeder;Schraeder Consultants;;Frankfurt;;;https://bestcruiter.com/person/marc-schraeder
Christoph Daumenlang;aquitas GmbH;;Nürnberg;;;https://bestcruiter.com/person/christoph-daumenlang
Edeltraud Hoppe-Wientjes;HW Personalmanagement GmbH;;Ibbenbüren;;;https://bestcruiter.com/person/edeltraud-hoppe-wientjes
Carmen Haas;HAAS - Zeitarbeit & Vermittlung;https://www.bestcruiter.com/personalberatung/haas---zeitarbeit-und-vermittlung;München;;;https://bestcruiter.com/person/carmen-haas
Personalberater Marcel Heppe;Marcel Heppe - Personalberatung und -vermittlung;;Emmerthal;;;https://bestcruiter.com/person/marcel-heppe-1
Walter Wittmann;WeSearch Personalberatung;;München;;;https://bestcruiter.com/person/walter-wittmann
Marco Kratz;AUTOHAUS PERSONALBERATUNG;;Hamburg;4.93;8 Empfehlungen;https://bestcruiter.com/person/marco-kratz
Duane Hawk;HAWK Consulting;;Pforzheim;4.79;13 Empfehlungen;https://bestcruiter.com/person/duane-hawk-1
Michael Herud;Agentur von Heyking;;München;5.00;2 Empfehlungen;https://bestcruiter.com/person/michael-herud-1
Meike Gröger;expertum GmbH;;Friedrichshafen;4.81;4 Empfehlungen;https://bestcruiter.com/person/meike-groeger
Jana Kulhay;Rebel Recuiting UG (haftbeschränkung);;Köln;4.86;7 Empfehlungen;https://bestcruiter.com/person/jana-kulhay-1
Daniel Orlowski;Recrutio;;Dresden;4.86;2 Empfehlungen;https://bestcruiter.com/person/daniel-orlowski-1
Franziska Messinger;talentbee - Personalberatung;;Bielefeld;;;https://bestcruiter.com/person/franziska-messinger-1
Marcel Lewandowski;FlexIT Consulting GmbH;;Düsseldorf;;;https://bestcruiter.com/person/marcel-lewandowski
Franziska Hermann;GO-NEXT it recruitment;;München;5.00;2 Empfehlungen;https://bestcruiter.com/person/franziska-hermann-1
Sören Balkausky;Schwertfels Consulting GmbH;;München;4.90;2 Empfehlungen;https://bestcruiter.com/person/soeren-balkausky
Sarah Kaplenig;Abalon GmbH;;München;;;https://bestcruiter.com/person/sarah-kaplenig-1
Sarah Pichol;ABALON Recruitment GmbH;;München;;;https://bestcruiter.com/person/sarah-pichol-1
Sophie Heppner;ABALON Recruitment GmbH;;München;;;https://bestcruiter.com/person/sophie-heppner
Managing Director & Founder Silke Kleinfelder;SK Solution Consulting - Personalberatung digitale Wirtschaft;;München;;;https://bestcruiter.com/person/silke-kleinfelder-1
Roger Germ;Roger Germ AG;https://www.bestcruiter.com/personalberatung/roger-germ-ag;Regensdorf;;;https://bestcruiter.com/person/roger-germ-1
Herr Jonathan Ilg;ABALON Services GmbH;;München;;;https://bestcruiter.com/person/jonathan-ilg
Senior Personalberaterin Gülay Elsner;expertum GmbH;;Hamburg;4.88;5 Empfehlungen;https://bestcruiter.com/person/guelay-elsner-1
Samia Boutari;proJob Personal- und Unternehmensberatung GmbH;;Köln;;;https://bestcruiter.com/person/samia-boutari-1
Patrick Kockelmann;PaKo Consulting;;Düsseldorf;;;https://bestcruiter.com/person/patrick-kockelmann-1
Clemens Müller;Abalon Group;;München;;;https://bestcruiter.com/person/clemens-mueller-1
Matthias Stöltzner;Senator Executive Search Partners;;München, Berlin, Hamburg, Hannover, Nürnberg,, Düsseldorf, Dortmund, Köln, Frankfurt am Main, Bonn, Bremen, Stuttgart, Mannheim;4.76;13 Empfehlungen;https://bestcruiter.com/person/matthias-stoeltzner
Beatrix Rhodovi;Rhodovi Consulting;;Bad Salzuflen;;;https://bestcruiter.com/person/beatrix-rhodovi-1
